"month","day","year","business_id","risk_category","inspection_score","zipcode","latitude","longitude"
12,11,2018,38611,"Low Risk",86,94105,37.788613,-122.393894
8,26,2019,38752,"Moderate Risk",88,94112,37.715986,-122.440039
8,26,2019,38752,"Low Risk",88,94112,37.715986,-122.440039
12,7,2017,38788,"None",100,94115,37.788878,-122.434283
7,11,2017,38808,"High Risk",74,94122,37.763603,-122.477497
7,11,2017,38808,"Low Risk",74,94122,37.763603,-122.477497
8,5,2019,38808,"High Risk",69,94122,37.763603,-122.477497
8,5,2019,38808,"Low Risk",69,94122,37.763603,-122.477497
8,5,2019,38808,"Moderate Risk",69,94122,37.763603,-122.477497
8,5,2019,38808,"Moderate Risk",69,94122,37.763603,-122.477497
8,5,2019,38808,"Low Risk",69,94122,37.763603,-122.477497
12,21,2016,38929,"Low Risk",92,94110,37.752439,-122.41625
12,21,2016,38929,"Low Risk",92,94110,37.752439,-122.41625
9,20,2017,38929,"High Risk",77,94110,37.752439,-122.41625
9,20,2017,38929,"Low Risk",77,94110,37.752439,-122.41625
3,19,2018,38929,"Low Risk",82,94110,37.752439,-122.41625
3,19,2018,38929,"Low Risk",82,94110,37.752439,-122.41625
3,19,2018,38929,"Low Risk",82,94110,37.752439,-122.41625
2,26,2019,38929,"Low Risk",80,94110,37.752439,-122.41625
2,26,2019,38929,"Moderate Risk",80,94110,37.752439,-122.41625
2,26,2019,38929,"Moderate Risk",80,94110,37.752439,-122.41625
2,16,2017,39113,"High Risk",82,94103,37.783827,-122.405051
3,19,2018,39113,"High Risk",91,94103,37.783827,-122.405051
1,17,2018,39119,"Low Risk",85,94118,37.781148,-122.463762
6,26,2019,39119,"Low Risk",90,94118,37.781148,-122.463762
12,19,2017,39176,"Low Risk",79,94109,37.796748,-122.421897
8,22,2017,39205,"Moderate Risk",85,94114,37.758132,-122.435614
2,7,2018,39295,"Low Risk",94,94102,37.782583,-122.409919
12,6,2017,39396,"High Risk",68,94133,37.797008,-122.406313
12,6,2017,39396,"Low Risk",68,94133,37.797008,-122.406313
12,6,2017,39396,"High Risk",68,94133,37.797008,-122.406313
12,6,2017,39396,"Moderate Risk",68,94133,37.797008,-122.406313
12,6,2017,39396,"Low Risk",68,94133,37.797008,-122.406313
5,15,2017,39398,"Low Risk",92,94110,37.746953,-122.418954
10,20,2017,39398,"Low Risk",85,94110,37.746953,-122.418954
4,16,2018,39398,"Low Risk",94,94110,37.746953,-122.418954
6,13,2019,39398,"Low Risk",83,94110,37.746953,-122.418954
6,13,2019,39398,"High Risk",83,94110,37.746953,-122.418954
1,10,2017,39403,"Low Risk",86,94124,37.73089,-122.392227
12,13,2017,39403,"Moderate Risk",90,94124,37.73089,-122.392227
8,22,2018,39403,"Low Risk",86,94124,37.73089,-122.392227
8,22,2018,39403,"Moderate Risk",86,94124,37.73089,-122.392227
3,11,2019,39403,"Low Risk",81,94124,37.73089,-122.392227
3,11,2019,39403,"Low Risk",81,94124,37.73089,-122.392227
3,11,2019,39403,"Low Risk",81,94124,37.73089,-122.392227
3,11,2019,39403,"Low Risk",81,94124,37.73089,-122.392227
3,1,2017,39513,"Moderate Risk",90,94102,37.775902,-122.426174
8,17,2018,39513,"Low Risk",96,94102,37.775902,-122.426174
9,18,2019,39513,"Low Risk",87,94102,37.775902,-122.426174
9,18,2019,39513,"Moderate Risk",87,94102,37.775902,-122.426174
1,5,2017,39528,"High Risk",74,94107,37.780607,-122.396099
1,5,2017,39528,"Moderate Risk",74,94107,37.780607,-122.396099
1,22,2019,39528,"Low Risk",90,94107,37.780607,-122.396099
8,5,2019,39528,"Low Risk",92,94107,37.780607,-122.396099
1,12,2017,39606,"Low Risk",98,94110,37.763228,-122.415135
12,13,2017,39606,"Moderate Risk",92,94110,37.763228,-122.415135
12,12,2018,39606,"Low Risk",94,94110,37.763228,-122.415135
12,12,2018,39606,"Low Risk",94,94110,37.763228,-122.415135
6,27,2018,39608,"High Risk",76,94121,37.775804,-122.49665
3,14,2019,39608,"High Risk",87,94121,37.775804,-122.49665
3,14,2019,39608,"Low Risk",87,94121,37.775804,-122.49665
7,18,2017,39693,"Moderate Risk",90,94133,37.798065,-122.406855
1,30,2019,39695,"Moderate Risk",90,94121,37.780515,-122.477846
7,30,2019,39695,"Moderate Risk",89,94121,37.780515,-122.477846
4,22,2019,39776,"Low Risk",65,94110,37.761637,-122.419385
6,14,2018,39810,"Moderate Risk",88,94118,37.782778,-122.468341
2,26,2019,39810,"Moderate Risk",92,94118,37.782778,-122.468341
9,10,2019,39810,"Low Risk",88,94118,37.782778,-122.468341
9,10,2019,39810,"Low Risk",88,94118,37.782778,-122.468341
3,30,2017,39824,"Moderate Risk",90,94105,37.790958,-122.396042
1,30,2019,39824,"Moderate Risk",81,94105,37.790958,-122.396042
1,30,2019,39824,"High Risk",81,94105,37.790958,-122.396042
1,30,2019,39824,"Moderate Risk",81,94105,37.790958,-122.396042
8,1,2019,39824,"Moderate Risk",86,94105,37.790958,-122.396042
4,25,2019,39936,"Moderate Risk",92,94102,37.788978,-122.410684
4,19,2019,40001,"High Risk",91,94117,37.773348,-122.439147
10,24,2016,40144,"Low Risk",96,94110,37.749851,-122.415121
10,24,2016,40144,"Low Risk",96,94110,37.749851,-122.415121
4,19,2017,40144,"Low Risk",91,94110,37.749851,-122.415121
10,12,2017,40144,"Low Risk",92,94110,37.749851,-122.415121
10,12,2017,40144,"Moderate Risk",92,94110,37.749851,-122.415121
3,21,2018,40144,"Low Risk",94,94110,37.749851,-122.415121
3,21,2018,40144,"Moderate Risk",94,94110,37.749851,-122.415121
10,3,2019,40185,"Moderate Risk",81,94111,37.796921,-122.400039
10,3,2019,40185,"Moderate Risk",81,94111,37.796921,-122.400039
10,3,2019,40185,"Moderate Risk",81,94111,37.796921,-122.400039
12,21,2016,40197,"High Risk",93,94102,37.780485,-122.413507
3,24,2017,40217,"Moderate Risk",83,94121,37.783758,-122.482885
3,24,2017,40217,"High Risk",83,94121,37.783758,-122.482885
6,1,2018,40217,"Low Risk",81,94121,37.783758,-122.482885
1,28,2019,40217,"Low Risk",82,94121,37.783758,-122.482885
1,28,2019,40217,"Moderate Risk",82,94121,37.783758,-122.482885
1,28,2019,40217,"Moderate Risk",82,94121,37.783758,-122.482885
11,16,2016,57552,"Low Risk",70,94111,37.795398,-122.400944
11,16,2016,57552,"Moderate Risk",70,94111,37.795398,-122.400944
3,2,2017,57579,"Low Risk",65,94112,37.723457,-122.43748
3,2,2017,57579,"High Risk",65,94112,37.723457,-122.43748
3,2,2017,57579,"Moderate Risk",65,94112,37.723457,-122.43748
4,17,2018,57579,"Moderate Risk",76,94112,37.723457,-122.43748
4,17,2018,57579,"Moderate Risk",76,94112,37.723457,-122.43748
8,13,2019,57579,"High Risk",75,94112,37.723457,-122.43748
8,13,2019,57579,"High Risk",75,94112,37.723457,-122.43748
10,27,2016,57601,"Low Risk",98,94133,37.808494,-122.412
3,19,2019,57628,"Moderate Risk",94,94121,37.779953,-122.485327
2,9,2018,57630,"Low Risk",96,94123,37.799048,-122.435353
3,22,2017,57698,"Low Risk",87,94108,37.790055,-122.403915
3,22,2017,57698,"Moderate Risk",87,94108,37.790055,-122.403915
4,9,2018,57698,"High Risk",87,94108,37.790055,-122.403915
4,9,2018,57698,"Low Risk",87,94108,37.790055,-122.403915
2,14,2019,57698,"High Risk",87,94108,37.790055,-122.403915
8,29,2019,57698,"Low Risk",87,94108,37.790055,-122.403915
4,16,2019,57751,"Moderate Risk",94,94102,37.773887,-122.424182
6,7,2019,57755,"Low Risk",92,94121,37.785711,-122.500155
9,25,2017,58573,"Low Risk",90,94110,37.752548,-122.413882
9,25,2017,58573,"Moderate Risk",90,94110,37.752548,-122.413882
9,25,2017,58573,"Low Risk",90,94110,37.752548,-122.413882
7,27,2017,58574,"Moderate Risk",87,94107,37.780527,-122.397922
2,13,2018,58576,"Moderate Risk",77,94103,37.763664,-122.421736
4,16,2019,58576,"High Risk",72,94103,37.763664,-122.421736
4,16,2019,58576,"Moderate Risk",72,94103,37.763664,-122.421736
8,22,2019,58576,"Low Risk",88,94103,37.763664,-122.421736
8,22,2019,58576,"Moderate Risk",88,94103,37.763664,-122.421736
1,9,2019,58610,"High Risk",85,94118,37.771037,-122.468215
1,9,2019,58610,"Moderate Risk",85,94118,37.771037,-122.468215
1,9,2019,58610,"Moderate Risk",85,94118,37.771037,-122.468215
1,24,2018,58611,"Low Risk",88,94133,37.800428,-122.407517
1,24,2018,58611,"Low Risk",88,94133,37.800428,-122.407517
8,29,2019,58611,"Low Risk",87,94133,37.800428,-122.407517
10,11,2016,58628,"None",90,94133,37.80824,-122.410189
8,13,2018,58628,"Low Risk",94,94133,37.80824,-122.410189
1,11,2017,58659,"Low Risk",91,94104,37.789781,-122.403792
10,27,2017,58659,"Low Risk",74,94104,37.789781,-122.403792
10,27,2017,58659,"Low Risk",74,94104,37.789781,-122.403792
1,3,2017,58673,"Moderate Risk",83,94133,37.796973,-122.408504
12,6,2017,58673,"Low Risk",84,94133,37.796973,-122.408504
1,12,2017,58745,"Low Risk",85,94107,37.776109,-122.398082
8,29,2017,58745,"High Risk",83,94107,37.776109,-122.398082
5,8,2018,58781,"Low Risk",94,94117,37.769423,-122.451227
3,7,2017,58803,"Moderate Risk",88,94110,37.717659,-122.44005
2,26,2018,58803,"Low Risk",96,94110,37.717659,-122.44005
2,20,2019,58803,"Low Risk",72,94110,37.717659,-122.44005
2,20,2019,58803,"Moderate Risk",72,94110,37.717659,-122.44005
2,20,2019,58803,"Moderate Risk",72,94110,37.717659,-122.44005
9,13,2017,58922,"Low Risk",94,94112,37.714324,-122.436512
9,13,2017,58922,"Moderate Risk",94,94112,37.714324,-122.436512
5,8,2019,58922,"Moderate Risk",83,94112,37.714324,-122.436512
7,9,2019,59002,"Low Risk",94,94133,37.796152,-122.405255
7,9,2019,59002,"Low Risk",94,94133,37.796152,-122.405255
11,29,2017,59009,"Low Risk",94,94116,37.787386,-122.433476
11,29,2017,59009,"Moderate Risk",94,94116,37.787386,-122.433476
12,14,2017,59016,"Moderate Risk",94,94112,37.716782,-122.440816
3,8,2019,59016,"Low Risk",96,94112,37.716782,-122.440816
2,2,2018,59021,"Low Risk",94,94112,37.720912,-122.437603
2,2,2018,59021,"Moderate Risk",94,94112,37.720912,-122.437603
8,15,2017,59025,"Moderate Risk",85,94104,37.791308,-122.400134
8,15,2017,59025,"Low Risk",85,94104,37.791308,-122.400134
10,3,2018,59025,"Low Risk",87,94104,37.791308,-122.400134
6,11,2019,59025,"Low Risk",84,94104,37.791308,-122.400134
6,11,2019,59025,"Low Risk",84,94104,37.791308,-122.400134
11,1,2017,59040,"Moderate Risk",92,94118,37.782255,-122.449956
11,1,2017,59040,"Moderate Risk",92,94118,37.782255,-122.449956
10,3,2018,59040,"Moderate Risk",89,94118,37.782255,-122.449956
8,16,2019,59040,"Moderate Risk",88,94118,37.782255,-122.449956
1,22,2018,59044,"Moderate Risk",78,94110,37.749851,-122.415121
6,5,2018,59141,"Moderate Risk",82,94107,37.781865,-122.388433
10,20,2016,59153,"Low Risk",77,94102,37.78453,-122.409392
10,20,2016,59153,"Low Risk",77,94102,37.78453,-122.409392
10,20,2016,59153,"High Risk",77,94102,37.78453,-122.409392
10,18,2017,59153,"Low Risk",84,94102,37.78453,-122.409392
10,18,2017,59153,"Low Risk",84,94102,37.78453,-122.409392
6,27,2018,59153,"Low Risk",83,94102,37.78453,-122.409392
6,27,2018,59153,"Low Risk",83,94102,37.78453,-122.409392
4,17,2018,59154,"Low Risk",88,94117,37.775684,-122.437965
11,2,2016,59178,"Low Risk",79,94102,37.784394,-122.409047
11,2,2016,59178,"High Risk",79,94102,37.784394,-122.409047
10,18,2017,59178,"Low Risk",83,94102,37.784394,-122.409047
10,18,2017,59178,"Low Risk",83,94102,37.784394,-122.409047
10,18,2017,59178,"High Risk",83,94102,37.784394,-122.409047
4,3,2018,59179,"Low Risk",84,94115,37.777965,-122.438424
1,3,2017,59215,"Low Risk",96,94108,37.795675,-122.405098
11,13,2017,59215,"Low Risk",94,94108,37.795675,-122.405098
11,13,2017,59215,"Low Risk",94,94108,37.795675,-122.405098
8,1,2017,59289,"High Risk",63,94121,37.782243,-122.479009
4,1,2019,59289,"Moderate Risk",80,94121,37.782243,-122.479009
4,1,2019,59289,"Moderate Risk",80,94121,37.782243,-122.479009
4,1,2019,59289,"Low Risk",80,94121,37.782243,-122.479009
4,1,2019,59289,"Low Risk",80,94121,37.782243,-122.479009
8,23,2019,59289,"Moderate Risk",74,94121,37.782243,-122.479009
8,23,2019,59289,"Moderate Risk",74,94121,37.782243,-122.479009
8,23,2019,59289,"Moderate Risk",74,94121,37.782243,-122.479009
4,10,2018,59331,"Moderate Risk",87,94112,37.723638,-122.452273
4,10,2018,59331,"Low Risk",87,94112,37.723638,-122.452273
1,30,2019,59331,"Moderate Risk",85,94112,37.723638,-122.452273
1,30,2019,59331,"High Risk",85,94112,37.723638,-122.452273
8,20,2019,59331,"Moderate Risk",96,94112,37.723638,-122.452273
4,10,2019,59397,"Moderate Risk",82,94110,37.752578,-122.413372
4,10,2019,59397,"Moderate Risk",82,94110,37.752578,-122.413372
12,7,2017,59407,"Moderate Risk",90,94116,37.742989,-122.477662
12,7,2017,59407,"Low Risk",90,94116,37.742989,-122.477662
11,5,2018,59407,"Low Risk",86,94116,37.742989,-122.477662
11,5,2018,59407,"Low Risk",86,94116,37.742989,-122.477662
11,5,2018,59407,"Low Risk",86,94116,37.742989,-122.477662
4,26,2018,59520,"Moderate Risk",94,94121,37.779663,-122.493618
4,26,2018,59520,"Low Risk",94,94121,37.779663,-122.493618
5,29,2019,59520,"Moderate Risk",90,94121,37.779663,-122.493618
8,2,2017,59574,"Low Risk",87,94110,37.755479,-122.417583
2,7,2018,59574,"Moderate Risk",88,94110,37.755479,-122.417583
10,23,2018,59574,"Low Risk",86,94110,37.755479,-122.417583
10,23,2018,59574,"Low Risk",86,94110,37.755479,-122.417583
10,23,2018,59574,"Moderate Risk",86,94110,37.755479,-122.417583
10,23,2018,59574,"Low Risk",86,94110,37.755479,-122.417583
9,11,2019,59574,"Low Risk",85,94110,37.755479,-122.417583
4,27,2017,59577,"Moderate Risk",77,94103,37.784848,-122.406892
4,27,2017,59577,"High Risk",77,94103,37.784848,-122.406892
2,6,2019,59577,"Low Risk",73,94103,37.784848,-122.406892
2,6,2019,59577,"High Risk",73,94103,37.784848,-122.406892
9,30,2019,59577,"Low Risk",81,94103,37.784848,-122.406892
9,30,2019,59577,"Low Risk",81,94103,37.784848,-122.406892
9,30,2019,59577,"Low Risk",81,94103,37.784848,-122.406892
9,30,2019,59577,"High Risk",81,94103,37.784848,-122.406892
9,30,2019,59577,"Low Risk",81,94103,37.784848,-122.406892
11,21,2016,59599,"Low Risk",94,94109,37.788367,-122.415474
8,31,2017,59599,"High Risk",89,94109,37.788367,-122.415474
2,28,2018,59599,"Low Risk",90,94109,37.788367,-122.415474
4,19,2017,59637,"Moderate Risk",83,94110,37.758913,-122.412426
4,19,2017,59637,"Moderate Risk",83,94110,37.758913,-122.412426
7,25,2019,59637,"High Risk",89,94110,37.758913,-122.412426
7,25,2019,59637,"Moderate Risk",89,94110,37.758913,-122.412426
6,26,2017,59638,"Low Risk",88,94124,37.74286,-122.405448
6,26,2017,59638,"Moderate Risk",88,94124,37.74286,-122.405448
4,25,2019,59638,"Moderate Risk",92,94124,37.74286,-122.405448
1,28,2019,59651,"Low Risk",80,94112,37.716691,-122.440719
4,25,2018,59691,"High Risk",91,94108,37.790323,-122.407348
11,15,2017,59826,"Low Risk",76,94117,37.775813,-122.446047
6,21,2018,59826,"Moderate Risk",76,94117,37.775813,-122.446047
6,21,2018,59826,"Low Risk",76,94117,37.775813,-122.446047
12,22,2016,59828,"Low Risk",86,94102,37.783268,-122.410553
12,22,2016,59828,"Low Risk",86,94102,37.783268,-122.410553
12,22,2016,59828,"Low Risk",86,94102,37.783268,-122.410553
11,2,2017,59828,"Low Risk",82,94102,37.783268,-122.410553
11,2,2017,59828,"Low Risk",82,94102,37.783268,-122.410553
11,2,2017,59828,"Moderate Risk",82,94102,37.783268,-122.410553
9,24,2018,59828,"High Risk",67,94102,37.783268,-122.410553
9,24,2018,59828,"Low Risk",67,94102,37.783268,-122.410553
9,24,2018,59828,"Low Risk",67,94102,37.783268,-122.410553
9,24,2018,59828,"Low Risk",67,94102,37.783268,-122.410553
9,24,2018,59828,"Low Risk",67,94102,37.783268,-122.410553
8,20,2019,59828,"Moderate Risk",55,94102,37.783268,-122.410553
8,20,2019,59828,"Low Risk",55,94102,37.783268,-122.410553
8,20,2019,59828,"High Risk",55,94102,37.783268,-122.410553
8,20,2019,59828,"Low Risk",55,94102,37.783268,-122.410553
8,20,2019,59828,"Low Risk",55,94102,37.783268,-122.410553
1,10,2017,59833,"High Risk",69,94104,37.793693,-122.401194
1,10,2017,59833,"Low Risk",69,94104,37.793693,-122.401194
1,10,2017,59833,"Moderate Risk",69,94104,37.793693,-122.401194
9,29,2017,59833,"Low Risk",92,94104,37.793693,-122.401194
3,11,2019,59833,"Moderate Risk",86,94104,37.793693,-122.401194
3,11,2019,59833,"Low Risk",86,94104,37.793693,-122.401194
3,11,2019,59833,"Moderate Risk",86,94104,37.793693,-122.401194
2,1,2017,59838,"Low Risk",94,94115,37.786988,-122.434074
7,23,2018,59838,"High Risk",80,94115,37.786988,-122.434074
2,11,2019,59838,"Moderate Risk",92,94115,37.786988,-122.434074
2,11,2019,59838,"Low Risk",92,94115,37.786988,-122.434074
2,11,2019,59838,"Low Risk",92,94115,37.786988,-122.434074
12,14,2017,59872,"Low Risk",89,94117,37.765164,-122.449874
12,14,2017,59872,"Low Risk",89,94117,37.765164,-122.449874
5,7,2019,59872,"Low Risk",87,94117,37.765164,-122.449874
9,20,2017,59896,"Low Risk",92,94111,37.793654,-122.396309
5,5,2017,59935,"High Risk",89,94110,37.741184,-122.422693
10,27,2017,59935,"Low Risk",90,94110,37.741184,-122.422693
4,11,2018,59935,"Moderate Risk",92,94110,37.741184,-122.422693
9,4,2019,59935,"Moderate Risk",86,94110,37.741184,-122.422693
2,15,2019,59949,"High Risk",91,94109,37.788964,-122.420384
5,1,2018,59986,"Moderate Risk",87,94117,37.776838,-122.438563
6,26,2019,59986,"Low Risk",83,94117,37.776838,-122.438563
6,26,2019,59986,"Moderate Risk",83,94117,37.776838,-122.438563
6,10,2019,60067,"Moderate Risk",90,94103,37.774722,-122.406761
6,10,2019,60067,"Low Risk",90,94103,37.774722,-122.406761
3,5,2018,60114,"Low Risk",92,94109,37.785787,-122.419644
6,10,2019,60114,"Low Risk",92,94109,37.785787,-122.419644
2,27,2018,60115,"Low Risk",86,94109,37.792577,-122.421056
3,3,2017,60208,"Low Risk",88,94105,37.788544,-122.400591
7,15,2019,60208,"Moderate Risk",92,94105,37.788544,-122.400591
11,29,2016,60210,"Low Risk",92,94110,37.744012,-122.422264
11,29,2016,60210,"Low Risk",92,94110,37.744012,-122.422264
6,1,2017,60210,"High Risk",87,94110,37.744012,-122.422264
4,1,2019,60210,"Moderate Risk",86,94110,37.744012,-122.422264
10,2,2017,60230,"Moderate Risk",92,94102,37.782565,-122.420626
10,2,2017,60230,"Moderate Risk",92,94102,37.782565,-122.420626
8,10,2017,60254,"Low Risk",98,94133,37.805713,-122.412687
1,31,2018,60254,"Low Risk",96,94133,37.805713,-122.412687
1,24,2017,60331,"Low Risk",71,94107,37.762647,-122.397545
1,24,2017,60331,"Low Risk",71,94107,37.762647,-122.397545
1,24,2017,60331,"Moderate Risk",71,94107,37.762647,-122.397545
11,13,2017,60331,"High Risk",81,94107,37.762647,-122.397545
7,16,2018,60331,"Moderate Risk",83,94107,37.762647,-122.397545
5,10,2017,60334,"Moderate Risk",86,94112,37.727239,-122.432799
5,10,2017,60334,"Low Risk",86,94112,37.727239,-122.432799
5,10,2017,60334,"Moderate Risk",86,94112,37.727239,-122.432799
4,26,2018,60334,"Moderate Risk",80,94112,37.727239,-122.432799
5,14,2019,60334,"Moderate Risk",81,94112,37.727239,-122.432799
11,18,2016,60354,"Moderate Risk",79,94102,37.783527,-122.409061
10,27,2017,60354,"High Risk",76,94102,37.783527,-122.409061
10,27,2017,60354,"Low Risk",76,94102,37.783527,-122.409061
8,22,2018,60354,"Low Risk",90,94102,37.783527,-122.409061
8,22,2018,60354,"Moderate Risk",90,94102,37.783527,-122.409061
2,22,2018,60355,"Low Risk",88,94102,37.780994,-122.413637
2,22,2018,60355,"Moderate Risk",88,94102,37.780994,-122.413637
7,15,2019,60355,"High Risk",74,94102,37.780994,-122.413637
7,15,2019,60355,"Low Risk",74,94102,37.780994,-122.413637
7,15,2019,60355,"Moderate Risk",74,94102,37.780994,-122.413637
9,20,2017,60380,"Moderate Risk",92,94114,37.751517,-122.430842
7,11,2018,60380,"Moderate Risk",94,94114,37.751517,-122.430842
11,15,2018,60387,"Low Risk",94,94107,37.783155,-122.399647
11,15,2018,60387,"Moderate Risk",94,94107,37.783155,-122.399647
9,5,2017,60400,"Low Risk",87,94114,37.764233,-122.43254
9,5,2017,60400,"Low Risk",87,94114,37.764233,-122.43254
9,24,2018,60400,"Moderate Risk",92,94114,37.764233,-122.43254
4,23,2019,60400,"Moderate Risk",90,94114,37.764233,-122.43254
11,22,2016,60445,"Moderate Risk",96,94114,37.761976,-122.435031
9,26,2018,60445,"Low Risk",98,94114,37.761976,-122.435031
6,6,2017,60472,"Low Risk",86,94108,37.789995,-122.405484
6,6,2017,60472,"Moderate Risk",86,94108,37.789995,-122.405484
11,26,2018,60472,"Moderate Risk",86,94108,37.789995,-122.405484
5,31,2019,60472,"Low Risk",81,94108,37.789995,-122.405484
5,31,2019,60472,"Moderate Risk",81,94108,37.789995,-122.405484
3,31,2017,60475,"Moderate Risk",92,94105,37.792577,-122.393992
3,31,2017,60475,"Low Risk",92,94105,37.792577,-122.393992
3,31,2017,60475,"Low Risk",92,94105,37.792577,-122.393992
3,4,2019,60475,"High Risk",76,94105,37.792577,-122.393992
1,11,2018,60484,"Moderate Risk",86,94127,37.73678,-122.470377
1,11,2018,60484,"Low Risk",86,94127,37.73678,-122.470377
11,1,2018,60484,"Moderate Risk",81,94127,37.73678,-122.470377
8,24,2017,60518,"Low Risk",78,94116,37.742743,-122.481749
8,24,2017,60518,"High Risk",78,94116,37.742743,-122.481749
4,13,2017,60544,"Low Risk",96,94131,37.73473,-122.433823
6,11,2019,60544,"None",100,94131,37.73473,-122.433823
4,23,2018,60547,"Moderate Risk",90,94103,37.774677,-122.404222
